task_id,task,framework,fold,task_type,type,acc,auc,logloss,score
168868,apsfailure,Random Forest,4,binary,auc,0.994868,0.983764,,0.983764
168868,apsfailure,Random Forest,5,binary,auc,0.994737,0.992434,,0.992434
168868,apsfailure,Random Forest,6,binary,auc,0.993684,0.992515,,0.992515
168868,apsfailure,Random Forest,7,binary,auc,0.995395,0.993708,,0.993708
168868,apsfailure,Random Forest,8,binary,auc,0.995,0.992655,,0.992655
168868,apsfailure,Random Forest,9,binary,auc,0.993553,0.990618,,0.990618
168868,apsfailure,Random Forest,10,binary,auc,0.995,0.99251,,0.99251
168868,apsfailure,Random Forest tuned,2,binary,auc,0.991447,0.99022,,0.99022
168868,apsfailure,Random Forest tuned,5,binary,auc,0.992632,0.991169,,0.991169
168868,apsfailure,Random Forest tuned,3,binary,auc,0.993289,0.991593,,0.991593
168868,apsfailure,Random Forest tuned,4,binary,auc,0.994737,0.983518,,0.983518
168868,apsfailure,Random Forest tuned,1,binary,auc,0.995263,0.988796,,0.988796
168868,apsfailure,Random Forest tuned,6,binary,auc,0.992763,0.994822,,0.994822
168868,apsfailure,Random Forest tuned,7,binary,auc,0.994342,0.992528,,0.992528
168868,apsfailure,Random Forest tuned,9,binary,auc,0.994342,0.990218,,0.990218
168868,apsfailure,Random Forest tuned,10,binary,auc,0.994474,0.992283,,0.992283
168868,apsfailure,Random Forest tuned,8,binary,auc,0.994737,0.992577,,0.992577
168868,apsfailure,auto-sklearn,3,binary,auc,0.992763,0.994674,,0.994674
168868,apsfailure,auto-sklearn,2,binary,auc,0.990789,0.989683,,0.989683
168868,apsfailure,auto-sklearn,7,binary,auc,0.994737,0.987645,,0.987645
168868,apsfailure,auto-sklearn,5,binary,auc,0.992895,0.98881,,0.98881
168868,apsfailure,auto-sklearn,1,binary,auc,0.994474,0.99526,,0.99526
168868,apsfailure,auto-sklearn,8,binary,auc,0.994737,0.989754,,0.989754
168868,apsfailure,auto-sklearn,9,binary,auc,0.993684,0.989295,,0.989295
168868,apsfailure,auto-sklearn,10,binary,auc,0.993158,0.991684,,0.991684
168868,apsfailure,auto-sklearn,4,binary,auc,0.995,0.990163,,0.990163
168868,apsfailure,auto-sklearn,6,binary,auc,0.993158,0.994765,,0.994765
168868,apsfailure,H2O-AutoML,5,binary,auc,0.996579,0.991195,,0.991195
168868,apsfailure,H2O-AutoML,6,binary,auc,0.993947,0.995173,,0.995173
168868,apsfailure,H2O-AutoML,7,binary,auc,0.995395,0.99356,,0.99356
168868,apsfailure,H2O-AutoML,2,binary,auc,0.992368,0.991302,,0.991302
168868,apsfailure,H2O-AutoML,3,binary,auc,0.994079,0.996116,,0.996116
168868,apsfailure,H2O-AutoML,4,binary,auc,0.996447,0.988612,,0.988612
168868,apsfailure,H2O-AutoML,8,binary,auc,0.993947,0.994056,,0.994056
168868,apsfailure,H2O-AutoML,9,binary,auc,0.993947,0.991587,,0.991587
168868,apsfailure,H2O-AutoML,10,binary,auc,0.995395,0.990922,,0.990922
168868,apsfailure,H2O-AutoML,1,binary,auc,0.995526,0.990858,,0.990858
168868,apsfailure,TPOT,7,binary,auc,0.993421,0.991477,,0.991477
168868,apsfailure,TPOT,5,binary,auc,0.989342,0.985723,,0.985723
168868,apsfailure,TPOT,8,binary,auc,0.991974,0.991059,,0.991059
168868,apsfailure,TPOT,2,binary,auc,0.990263,0.988515,,0.988515
168868,apsfailure,TPOT,3,binary,auc,0.993816,0.993564,,0.993564
168868,apsfailure,TPOT,4,binary,auc,0.994474,0.992521,,0.992521
168868,apsfailure,TPOT,1,binary,auc,0.993816,0.992666,,0.992666
168868,apsfailure,TPOT,9,binary,auc,0.993158,0.989355,,0.989355
168868,apsfailure,TPOT,10,binary,auc,0.993026,0.988054,,0.988054
168868,apsfailure,TPOT,6,binary,auc,0.987895,0.989636,,0.989636
168868,apsfailure,Auto-Weka,2,binary,auc,0.989605,0.946709,,0.946709
168868,apsfailure,Auto-Weka,4,binary,auc,0.988947,0.952451,,0.952451
168868,apsfailure,Auto-Weka,8,binary,auc,0.988816,0.956331,,0.956331
168868,apsfailure,Auto-Weka,9,binary,auc,0.99,0.962684,,0.962684
168868,apsfailure,Auto-Weka,1,binary,auc,0.991053,0.970475,,0.970475
168868,apsfailure,Auto-Weka,5,binary,auc,0.990921,0.965005,,0.965005
168868,apsfailure,Auto-Weka,3,binary,auc,0.988816,0.965716,,0.965716
168868,apsfailure,Auto-Weka,6,binary,auc,0.990658,0.954033,,0.954033
168868,apsfailure,Auto-Weka,7,binary,auc,0.992368,0.984041,,0.984041
168868,apsfailure,Auto-Weka,10,binary,auc,0.992368,0.989149,,0.989149
168908,christine,constant predictor,1,binary,auc,0.5,0.5,,0.5
168908,christine,constant predictor,2,binary,auc,0.5,0.5,,0.5
168908,christine,constant predictor,3,binary,auc,0.5,0.5,,0.5
168908,christine,constant predictor,4,binary,auc,0.5,0.5,,0.5
168908,christine,constant predictor,5,binary,auc,0.5,0.5,,0.5
168908,christine,constant predictor,6,binary,auc,0.5,0.5,,0.5
168908,christine,constant predictor,7,binary,auc,0.5,0.5,,0.5
168908,christine,constant predictor,8,binary,auc,0.5,0.5,,0.5
168908,christine,constant predictor,9,binary,auc,0.499076,0.5,,0.5
168908,christine,constant predictor,10,binary,auc,0.499076,0.5,,0.5
168908,christine,Random Forest,1,binary,auc,0.732472,0.819426,,0.819426
168908,christine,Random Forest,2,binary,auc,0.749077,0.81624,,0.81624
168908,christine,Random Forest,3,binary,auc,0.738007,0.808547,,0.808547
168908,christine,Random Forest,4,binary,auc,0.726937,0.797899,,0.797899
168908,christine,Random Forest,5,binary,auc,0.704797,0.803032,,0.803032
168908,christine,Random Forest,6,binary,auc,0.745387,0.815103,,0.815103
168908,christine,Random Forest,7,binary,auc,0.739852,0.8111,,0.8111
168908,christine,Random Forest,8,binary,auc,0.723247,0.813878,,0.813878
168908,christine,Random Forest,9,binary,auc,0.720887,0.807483,,0.807483
168908,christine,Random Forest,10,binary,auc,0.700555,0.765088,,0.765088
168908,christine,Random Forest tuned,1,binary,auc,0.732472,0.828509,,0.828509
168908,christine,Random Forest tuned,2,binary,auc,0.745387,0.821673,,0.821673
168908,christine,Random Forest tuned,3,binary,auc,0.752768,0.813333,,0.813333
168908,christine,Random Forest tuned,4,binary,auc,0.725092,0.802746,,0.802746
168908,christine,Random Forest tuned,5,binary,auc,0.704797,0.800758,,0.800758
168908,christine,Random Forest tuned,6,binary,auc,0.749077,0.815723,,0.815723
168908,christine,Random Forest tuned,7,binary,auc,0.750923,0.813565,,0.813565
168908,christine,Random Forest tuned,8,binary,auc,0.736162,0.817425,,0.817425
168908,christine,Random Forest tuned,9,binary,auc,0.724584,0.804449,,0.804449
168908,christine,Random Forest tuned,10,binary,auc,0.700555,0.777846,,0.777846
168908,christine,auto-sklearn,1,binary,auc,0.752768,0.846366,,0.846366
168908,christine,auto-sklearn,2,binary,auc,0.778598,0.841669,,0.841669
168908,christine,auto-sklearn,3,binary,auc,0.773063,0.835147,,0.835147
168908,christine,auto-sklearn,6,binary,auc,0.774908,0.834398,,0.834398
168908,christine,auto-sklearn,5,binary,auc,0.739852,0.816587,,0.816587
168908,christine,auto-sklearn,7,binary,auc,0.773063,0.838905,,0.838905
168908,christine,auto-sklearn,8,binary,auc,0.743542,0.827957,,0.827957
168908,christine,auto-sklearn,9,binary,auc,0.750462,0.826186,,0.826186
168908,christine,auto-sklearn,10,binary,auc,0.728281,0.80384,,0.80384
168908,christine,auto-sklearn,4,binary,auc,0.747232,0.826418,,0.826418
168908,christine,H2O-AutoML,1,binary,auc,0.736162,0.844855,,0.844855
168908,christine,H2O-AutoML,3,binary,auc,0.730627,0.822252,,0.822252
168908,christine,H2O-AutoML,4,binary,auc,0.739852,0.82744,,0.82744
168908,christine,H2O-AutoML,5,binary,auc,0.736162,0.811005,,0.811005
168908,christine,H2O-AutoML,6,binary,auc,0.747232,0.828938,,0.828938
168908,christine,H2O-AutoML,7,binary,auc,0.752768,0.837039,,0.837039
168908,christine,H2O-AutoML,8,binary,auc,0.738007,0.828175,,0.828175
168908,christine,H2O-AutoML,9,binary,auc,0.759704,0.830327,,0.830327
168908,christine,H2O-AutoML,2,binary,auc,0.739852,0.834915,,0.834915
168908,christine,H2O-AutoML,10,binary,auc,0.707948,0.795039,,0.795039
168908,christine,TPOT,2,binary,auc,0.752768,0.81848,,0.81848
168908,christine,TPOT,9,binary,auc,0.739372,0.817494,,0.817494
168908,christine,TPOT,1,binary,auc,0.597786,0.843303,,0.843303
168908,christine,TPOT,7,binary,auc,0.760148,0.817364,,0.817364
168908,christine,TPOT,5,binary,auc,0.697417,0.804374,,0.804374
168908,christine,TPOT,3,binary,auc,0.736162,0.815689,,0.815689
168908,christine,TPOT,4,binary,auc,0.728782,0.804401,,0.804401
168908,christine,TPOT,6,binary,auc,0.747232,0.819093,,0.819093
168908,christine,TPOT,8,binary,auc,0.714022,0.812925,,0.812925
168908,christine,TPOT,10,binary,auc,0.711645,0.780894,,0.780894
168908,christine,Auto-Weka,4,binary,auc,0.743542,0.814402,,0.814402
168908,christine,Auto-Weka,6,binary,auc,0.760148,0.819413,,0.819413
168908,christine,Auto-Weka,5,binary,auc,0.673432,0.768528,,0.768528
168908,christine,Auto-Weka,7,binary,auc,0.756458,0.822245,,0.822245
168908,christine,Auto-Weka,9,binary,auc,0.74122,0.82471,,0.82471
168908,christine,Auto-Weka,10,binary,auc,0.71719,0.781618,,0.781618
168908,christine,Auto-Weka,8,binary,auc,0.678967,0.773641,,0.773641
168908,christine,Auto-Weka,1,binary,auc,0.726937,0.805749,,0.805749
168908,christine,Auto-Weka,2,binary,auc,0.734317,0.810903,,0.810903
168908,christine,Auto-Weka,3,binary,auc,0.715867,0.798675,,0.798675
168911,jasmine,constant predictor,1,binary,auc,0.498328,0.5,,0.5
168911,jasmine,constant predictor,2,binary,auc,0.498328,0.5,,0.5
168911,jasmine,constant predictor,3,binary,auc,0.498328,0.5,,0.5
168911,jasmine,constant predictor,4,binary,auc,0.498328,0.5,,0.5
168911,jasmine,constant predictor,5,binary,auc,0.5,0.5,,0.5
168911,jasmine,constant predictor,6,binary,auc,0.5,0.5,,0.5
168911,jasmine,constant predictor,7,binary,auc,0.5,0.5,,0.5
168911,jasmine,constant predictor,8,binary,auc,0.5,0.5,,0.5
168911,jasmine,constant predictor,9,binary,auc,0.5,0.5,,0.5
168911,jasmine,constant predictor,10,binary,auc,0.5,0.5,,0.5
168911,jasmine,Random Forest,1,binary,auc,0.816054,0.881723,,0.881723
168911,jasmine,Random Forest,2,binary,auc,0.809365,0.894989,,0.894989
168911,jasmine,Random Forest,3,binary,auc,0.852843,0.923647,,0.923647
168911,jasmine,Random Forest,4,binary,auc,0.819398,0.867069,,0.867069
168911,jasmine,Random Forest,5,binary,auc,0.795302,0.89032,,0.89032
168911,jasmine,Random Forest,6,binary,auc,0.805369,0.887595,,0.887595
168911,jasmine,Random Forest,7,binary,auc,0.83557,0.890996,,0.890996
168911,jasmine,Random Forest,8,binary,auc,0.802013,0.863069,,0.863069
168911,jasmine,Random Forest,9,binary,auc,0.832215,0.894825,,0.894825
168911,jasmine,Random Forest,10,binary,auc,0.815436,0.888361,,0.888361
168911,jasmine,Random Forest tuned,1,binary,auc,0.816054,0.880425,,0.880425
168911,jasmine,Random Forest tuned,2,binary,auc,0.80602,0.895034,,0.895034
168911,jasmine,Random Forest tuned,3,binary,auc,0.852843,0.92349,,0.92349
168911,jasmine,Random Forest tuned,4,binary,auc,0.829431,0.872438,,0.872438
168911,jasmine,Random Forest tuned,5,binary,auc,0.791946,0.890343,,0.890343
168911,jasmine,Random Forest tuned,6,binary,auc,0.805369,0.890568,,0.890568
168911,jasmine,Random Forest tuned,8,binary,auc,0.798658,0.863812,,0.863812
168911,jasmine,Random Forest tuned,9,binary,auc,0.832215,0.894757,,0.894757
168911,jasmine,Random Forest tuned,7,binary,auc,0.828859,0.892617,,0.892617
168911,jasmine,Random Forest tuned,10,binary,auc,0.812081,0.887843,,0.887843
168911,jasmine,auto-sklearn,2,binary,auc,0.809365,0.893647,,0.893647
168911,jasmine,auto-sklearn,3,binary,auc,0.852843,0.911051,,0.911051
168911,jasmine,auto-sklearn,1,binary,auc,0.829431,0.883714,,0.883714
168911,jasmine,auto-sklearn,9,binary,auc,0.852349,0.887032,,0.887032
168911,jasmine,auto-sklearn,5,binary,auc,0.815436,0.890005,,0.890005
168911,jasmine,auto-sklearn,4,binary,auc,0.826087,0.858166,,0.858166
168911,jasmine,auto-sklearn,7,binary,auc,0.825503,0.877303,,0.877303
168911,jasmine,auto-sklearn,6,binary,auc,0.802013,0.876582,,0.876582
168911,jasmine,auto-sklearn,8,binary,auc,0.802013,0.871177,,0.871177
168911,jasmine,auto-sklearn,10,binary,auc,0.808725,0.890816,,0.890816
168911,jasmine,H2O-AutoML,1,binary,auc,0.809365,0.87038,,0.87038
168911,jasmine,H2O-AutoML,2,binary,auc,0.819398,0.900492,,0.900492
168911,jasmine,H2O-AutoML,7,binary,auc,0.828859,0.892798,,0.892798
168911,jasmine,H2O-AutoML,8,binary,auc,0.795302,0.854376,,0.854376
168911,jasmine,H2O-AutoML,3,binary,auc,0.859532,0.918613,,0.918613
168911,jasmine,H2O-AutoML,10,binary,auc,0.822148,0.899014,,0.899014
168911,jasmine,H2O-AutoML,4,binary,auc,0.83612,0.867114,,0.867114
168911,jasmine,H2O-AutoML,6,binary,auc,0.778523,0.881447,,0.881447
168911,jasmine,H2O-AutoML,9,binary,auc,0.798658,0.90077,,0.90077
168911,jasmine,H2O-AutoML,5,binary,auc,0.802013,0.893158,,0.893158
168911,jasmine,TPOT,1,binary,auc,0.816054,0.878658,,0.878658
168911,jasmine,TPOT,4,binary,auc,0.829431,0.873781,,0.873781
168911,jasmine,TPOT,8,binary,auc,0.812081,0.863294,,0.863294
168911,jasmine,TPOT,2,binary,auc,0.819398,0.871051,,0.871051
168911,jasmine,TPOT,3,binary,auc,0.859532,0.914362,,0.914362
168911,jasmine,TPOT,5,binary,auc,0.802013,0.878609,,0.878609
168911,jasmine,TPOT,6,binary,auc,0.818792,0.887347,,0.887347
168911,jasmine,TPOT,7,binary,auc,0.838926,0.894667,,0.894667
168911,jasmine,TPOT,10,binary,auc,0.805369,0.88987,,0.88987
168911,jasmine,TPOT,9,binary,auc,0.838926,0.894239,,0.894239
168911,jasmine,Auto-Weka,5,binary,auc,0.778523,0.842665,,0.842665
168911,jasmine,Auto-Weka,1,binary,auc,0.782609,0.85566,,0.85566
168911,jasmine,Auto-Weka,2,binary,auc,0.802676,0.891566,,0.891566
168911,jasmine,Auto-Weka,3,binary,auc,0.826087,0.884631,,0.884631
168911,jasmine,Auto-Weka,6,binary,auc,0.761745,0.836156,,0.836156
168911,jasmine,Auto-Weka,4,binary,auc,0.799331,0.831834,,0.831834
168911,jasmine,Auto-Weka,9,binary,auc,0.832215,0.893383,,0.893383
168911,jasmine,Auto-Weka,7,binary,auc,0.828859,0.872889,,0.872889
168911,jasmine,Auto-Weka,10,binary,auc,0.808725,0.860637,,0.860637
168911,jasmine,Auto-Weka,8,binary,auc,0.785235,0.836134,,0.836134
168912,sylvine,constant predictor,1,binary,auc,0.499025,0.5,,0.5
168912,sylvine,constant predictor,2,binary,auc,0.499025,0.5,,0.5
168912,sylvine,constant predictor,3,binary,auc,0.499025,0.5,,0.5
168912,sylvine,constant predictor,4,binary,auc,0.499025,0.5,,0.5
168912,sylvine,constant predictor,5,binary,auc,0.5,0.5,,0.5
168912,sylvine,constant predictor,6,binary,auc,0.5,0.5,,0.5
168912,sylvine,constant predictor,7,binary,auc,0.5,0.5,,0.5
168912,sylvine,constant predictor,8,binary,auc,0.5,0.5,,0.5
168912,sylvine,constant predictor,9,binary,auc,0.5,0.5,,0.5
168912,sylvine,constant predictor,10,binary,auc,0.5,0.5,,0.5
168912,sylvine,Random Forest,1,binary,auc,0.927875,0.9779,,0.9779
168912,sylvine,Random Forest,2,binary,auc,0.939571,0.987521,,0.987521
168912,sylvine,Random Forest,3,binary,auc,0.949318,0.985576,,0.985576
168912,sylvine,Random Forest,4,binary,auc,0.939571,0.98477,,0.98477
168912,sylvine,Random Forest,5,binary,auc,0.939453,0.984947,,0.984947
168912,sylvine,Random Forest,6,binary,auc,0.925781,0.977928,,0.977928
168912,sylvine,Random Forest,7,binary,auc,0.935547,0.980469,,0.980469
168912,sylvine,Random Forest,8,binary,auc,0.933594,0.980591,,0.980591
168912,sylvine,Random Forest,9,binary,auc,0.943359,0.987068,,0.987068
168912,sylvine,Random Forest,10,binary,auc,0.931641,0.986053,,0.986053
168912,sylvine,Random Forest tuned,1,binary,auc,0.931774,0.97882,,0.97882
168912,sylvine,Random Forest tuned,2,binary,auc,0.947368,0.987688,,0.987688
168912,sylvine,Random Forest tuned,3,binary,auc,0.949318,0.985895,,0.985895
168912,sylvine,Random Forest tuned,4,binary,auc,0.937622,0.986108,,0.986108
168912,sylvine,Random Forest tuned,5,binary,auc,0.947266,0.986031,,0.986031
168912,sylvine,Random Forest tuned,6,binary,auc,0.931641,0.979225,,0.979225
168912,sylvine,Random Forest tuned,7,binary,auc,0.943359,0.982048,,0.982048
168912,sylvine,Random Forest tuned,8,binary,auc,0.9375,0.980186,,0.980186
168912,sylvine,Random Forest tuned,9,binary,auc,0.955078,0.986336,,0.986336
168912,sylvine,Random Forest tuned,10,binary,auc,0.939453,0.98719,,0.98719
168912,sylvine,auto-sklearn,2,binary,auc,0.957115,0.993981,,0.993981
168912,sylvine,auto-sklearn,3,binary,auc,0.962963,0.992324,,0.992324
168912,sylvine,auto-sklearn,4,binary,auc,0.957115,0.991899,,0.991899
168912,sylvine,auto-sklearn,5,binary,auc,0.962891,0.991989,,0.991989
168912,sylvine,auto-sklearn,9,binary,auc,0.957031,0.991043,,0.991043
168912,sylvine,auto-sklearn,6,binary,auc,0.951172,0.989624,,0.989624
168912,sylvine,auto-sklearn,8,binary,auc,0.949219,0.984985,,0.984985
168912,sylvine,auto-sklearn,10,binary,auc,0.953125,0.99324,,0.99324
168912,sylvine,auto-sklearn,7,binary,auc,0.955078,0.989563,,0.989563
168912,sylvine,auto-sklearn,1,binary,auc,0.951267,0.985333,,0.985333
168912,sylvine,H2O-AutoML,2,binary,auc,0.912281,0.991412,,0.991412
168912,sylvine,H2O-AutoML,8,binary,auc,0.861328,0.985184,,0.985184
168912,sylvine,H2O-AutoML,5,binary,auc,0.861328,0.992172,,0.992172
168912,sylvine,H2O-AutoML,3,binary,auc,0.88499,0.994224,,0.994224
168912,sylvine,H2O-AutoML,7,binary,auc,0.814453,0.988327,,0.988327
168912,sylvine,H2O-AutoML,1,binary,auc,0.947368,0.985652,,0.985652
168912,sylvine,H2O-AutoML,4,binary,auc,0.949318,0.989695,,0.989695
168912,sylvine,H2O-AutoML,10,binary,auc,0.941406,0.991913,,0.991913
168912,sylvine,H2O-AutoML,6,binary,auc,0.953125,0.987167,,0.987167
168912,sylvine,H2O-AutoML,9,binary,auc,0.962891,0.993973,,0.993973
168912,sylvine,TPOT,1,binary,auc,0.94347,0.986746,,0.986746
168912,sylvine,TPOT,2,binary,auc,0.968811,0.996322,,0.996322
168912,sylvine,TPOT,4,binary,auc,0.949318,0.990014,,0.990014
168912,sylvine,TPOT,6,binary,auc,0.957031,0.98941,,0.98941
168912,sylvine,TPOT,5,binary,auc,0.960938,0.99263,,0.99263
168912,sylvine,TPOT,3,binary,auc,0.962963,0.992704,,0.992704
168912,sylvine,TPOT,7,binary,auc,0.953125,0.992447,,0.992447
168912,sylvine,TPOT,8,binary,auc,0.945312,0.987114,,0.987114
168912,sylvine,TPOT,9,binary,auc,0.953125,0.993813,,0.993813
168912,sylvine,TPOT,10,binary,auc,0.966797,0.996552,,0.996552
168912,sylvine,Auto-Weka,4,binary,auc,0.935673,0.977999,,0.977999
168912,sylvine,Auto-Weka,1,binary,auc,0.923977,0.979321,,0.979321
168912,sylvine,Auto-Weka,2,binary,auc,0.945419,0.987916,,0.987916
168912,sylvine,Auto-Weka,5,binary,auc,0.917969,0.958282,,0.958282
168912,sylvine,Auto-Weka,3,binary,auc,0.947368,0.97749,,0.97749
168912,sylvine,Auto-Weka,6,binary,auc,0.927734,0.970909,,0.970909
168912,sylvine,Auto-Weka,7,binary,auc,0.919922,0.966507,,0.966507
168912,sylvine,Auto-Weka,9,binary,auc,0.929688,0.978287,,0.978287
168912,sylvine,Auto-Weka,8,binary,auc,0.916016,0.974503,,0.974503
168912,sylvine,Auto-Weka,10,binary,auc,0.933594,0.978271,,0.978271
12,mfeat-factors,constant predictor,1,multiclass,logloss,0.1,,2.30259,2.30259
12,mfeat-factors,constant predictor,2,multiclass,logloss,0.1,,2.30259,2.30259
12,mfeat-factors,constant predictor,3,multiclass,logloss,0.1,,2.30259,2.30259
12,mfeat-factors,constant predictor,4,multiclass,logloss,0.1,,2.30259,2.30259
12,mfeat-factors,constant predictor,5,multiclass,logloss,0.1,,2.30259,2.30259
12,mfeat-factors,constant predictor,6,multiclass,logloss,0.1,,2.30259,2.30259
12,mfeat-factors,constant predictor,7,multiclass,logloss,0.1,,2.30259,2.30259
12,mfeat-factors,constant predictor,8,multiclass,logloss,0.1,,2.30259,2.30259
12,mfeat-factors,constant predictor,9,multiclass,logloss,0.1,,2.30259,2.30259
12,mfeat-factors,constant predictor,10,multiclass,logloss,0.1,,2.30259,2.30259
12,mfeat-factors,Random Forest,1,multiclass,logloss,0.97,,0.239322,0.239322
12,mfeat-factors,Random Forest,2,multiclass,logloss,0.97,,0.230387,0.230387
12,mfeat-factors,Random Forest,3,multiclass,logloss,0.975,,0.214088,0.214088
12,mfeat-factors,Random Forest,4,multiclass,logloss,0.965,,0.243224,0.243224
12,mfeat-factors,Random Forest,5,multiclass,logloss,0.95,,0.285229,0.285229
12,mfeat-factors,Random Forest,6,multiclass,logloss,0.98,,0.226923,0.226923
12,mfeat-factors,Random Forest,7,multiclass,logloss,0.98,,0.229508,0.229508
12,mfeat-factors,Random Forest,8,multiclass,logloss,0.965,,0.208719,0.208719
12,mfeat-factors,Random Forest,9,multiclass,logloss,0.975,,0.227893,0.227893
12,mfeat-factors,Random Forest,10,multiclass,logloss,0.985,,0.235608,0.235608
12,mfeat-factors,Random Forest tuned,1,multiclass,logloss,0.97,,0.197744,0.197744
12,mfeat-factors,Random Forest tuned,2,multiclass,logloss,0.945,,0.211867,0.211867
12,mfeat-factors,Random Forest tuned,3,multiclass,logloss,0.965,,0.183917,0.183917
12,mfeat-factors,Random Forest tuned,4,multiclass,logloss,0.96,,0.202612,0.202612
12,mfeat-factors,Random Forest tuned,5,multiclass,logloss,0.935,,0.269824,0.269824
